StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q1,Q1_11_TEXT,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q16_1,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q8,Q11,Q11_11_TEXT,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_14,Q14_15,Q14_16,Q14_17,Q14_18,Q14_19,Q14_20,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q18,Q19,Q21,Q22,Q24,Q25,Q27,Q26
2017-03-31 23:40:50,2017-03-31 23:41:21,0,107.188.157.241,6,30,0,2017-04-07 23:41:22,R_TcLtVxP88qGhCN3,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31 23:40:02,2017-03-31 23:56:19,0,45.56.38.106,35,977,0,2017-04-07 23:56:38,R_10HnEEVGHy34uJv,,,,,,,anonymous,12,,6,6,3,5,7,6,7,5,6,4,5,5,4,6,5,2,4,5,5,3,5,2,4,5,3,4,6,5,5,7,5,3,2,5,4,2,4,4,3,4,2,4,2,4,3,4,3,3,2,2,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 00:46:59,2017-04-01 00:47:24,0,174.208.16.2,6,25,0,2017-04-08 00:47:25,R_pA7IDCWXH7lHeUN,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 00:53:40,2017-04-01 00:54:13,0,160.3.132.135,6,33,0,2017-04-08 00:54:47,R_2Qg6s9106tZKBSS,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 00:09:25,2017-04-01 00:16:49,0,107.188.131.130,41,444,0,2017-04-08 01:16:30,R_1rHbEMhAnNV5I3f,,,,,,,anonymous,6,,3,4,,5,6,5,5,6,6,,5,6,,5,6,6,5,6,5,5,5,5,7,5,6,6,6,6,6,6,6,,2,5,5,4,4,3,4,5,4,5,4,5,5,5,5,1,2,1,2,2,2,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 01:23:29,2017-04-01 01:26:37,0,70.166.207.6,35,188,0,2017-04-08 01:26:38,R_1WUvRdwdKygQ3xD,,,,,,,anonymous,2,,2,2,2,5,6,5,5,7,7,6,5,7,5,2,7,7,7,7,5,2,5,5,5,5,5,5,3,4,7,7,5,5,7,7,5,3,5,4,5,4,5,4,5,5,5,5,5,1,4,1,5,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 01:43:37,2017-04-01 01:44:17,0,45.56.19.182,6,39,0,2017-04-08 01:44:30,R_0lnahY50p9x3oo9,,,,,,,anonymous,11,"Product management ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 01:46:07,2017-04-01 01:48:01,0,45.56.15.52,24,113,0,2017-04-08 01:48:08,R_pQPAD0MlQtZMsUx,,,,,,,anonymous,12,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 01:51:43,2017-04-01 01:52:01,0,75.169.227.156,6,18,0,2017-04-08 01:52:17,R_27vXH2FH6ZdTWMK,,,,,,,anonymous,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 04:08:58,2017-04-01 04:22:45,0,70.215.128.169,35,827,0,2017-04-08 04:22:53,R_YaJPLUwjFuu0KUF,,,,,,,anonymous,3,,5,4,1,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,6,6,5,5,7,1,5,2,5,5,4,5,5,5,5,5,5,1,1,1,5,1,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 06:37:01,2017-04-01 06:40:39,0,71.191.165.87,41,218,0,2017-04-08 06:40:47,R_2tgoka52JXoSkRL,,,,,,,anonymous,2,,2,5,5,5,7,6,6,6,7,6,7,7,,7,7,7,7,6,6,6,6,6,7,7,7,6,7,7,7,7,6,6,5,6,6,1,4,3,2,4,4,4,4,5,5,5,5,1,2,1,3,2,3,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 06:59:21,2017-04-01 07:00:42,0,205.197.242.160,6,81,0,2017-04-08 07:01:05,R_1l5W5P6fPTeuFQ5,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:15:22,2017-04-01 07:15:52,0,73.228.97.175,6,29,0,2017-04-08 07:15:59,R_2WwZ39Dwgk7idtF,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:20:56,2017-04-01 07:21:25,0,69.169.182.50,6,28,0,2017-04-08 07:21:36,R_3oNRentlE3YjjfO,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:31:54,2017-04-01 07:32:08,0,107.188.145.64,6,13,0,2017-04-08 07:32:13,R_21zJcilfoQoxWWd,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:31:07,2017-04-01 07:35:16,0,174.52.166.72,41,248,0,2017-04-08 07:35:30,R_3Jl4fQAEPuZdKem,,,,,,,anonymous,10,,3,3,2,2,7,5,5,6,5,6,5,3,2,7,5,7,7,7,3,5,3,2,5,6,7,6,7,7,6,7,3,3,1,5,5,2,4,4,2,4,4,5,4,4,4,5,4,2,3,1,4,1,4,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:41:31,2017-04-01 07:42:37,0,68.108.90.84,6,66,0,2017-04-08 07:42:43,R_25ZA4RvGFaMNW54,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:45:18,2017-04-01 07:45:36,0,70.34.2.134,6,17,0,2017-04-08 07:45:48,R_SIhJbN0x3az0801,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-08 07:39:24,2017-04-08 07:46:09,0,107.77.232.213,100,405,1,2017-04-08 07:46:10,R_1ITuaxrKuLbS0nK,,,,,33.748992919922,-84.388000488281,anonymous,3,,4,4,4,5,7,5,4,5,5,4,5,6,4,4,5,6,6,5,5,4,6,5,5,5,5,4,6,5,7,7,7,6,7,7,6,5,4,5,4,4,4,5,5,5,5,5,5,2,4,1,5,1,5,1,1,1,,4,4,4,6,7,6,5,6,6,3,6,6,4,2,7,6,7,6,5,4,7,5,6,4,5,4,7,5,7,7,7,5,7,7,6,2,,,1,,2,1994,2
2017-04-01 07:44:54,2017-04-01 07:51:42,0,130.102.82.72,12,407,0,2017-04-08 07:51:44,R_PUtkP4l75zhrEJP,,,,,,,anonymous,8,,5,,2,5,,,,6,6,,6,5,,,6,6,5,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:52:31,2017-04-01 07:52:53,0,45.56.23.44,6,21,0,2017-04-08 07:52:54,R_2wgbxyCWHZBf0U9,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:58:33,2017-04-01 07:58:51,0,107.188.136.49,6,17,0,2017-04-08 07:59:42,R_bxzxElPBIGP6qM9,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 07:59:42,2017-04-01 08:00:12,0,75.86.70.174,6,30,0,2017-04-08 08:00:49,R_2pQsaYtjkY6P4Gy,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:05:10,2017-04-01 08:05:23,0,128.187.114.18,6,12,0,2017-04-08 08:05:50,R_2SuJuB1RJhSYvPv,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:04:31,2017-04-01 08:07:44,0,66.219.236.171,41,192,0,2017-04-08 08:07:49,R_1lmACpN5X4jMHXY,,,,,,,anonymous,5,,7,5,6,5,7,5,6,6,6,7,6,5,6,6,7,5,5,6,5,5,4,4,3,5,5,6,7,6,5,7,3,3,2,2,2,2,5,2,4,4,4,5,4,5,4,5,4,1,1,2,3,2,4,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:14:23,2017-04-01 08:15:50,0,27.56.169.85,6,87,0,2017-04-08 08:15:57,R_1GNT6IJIPLEWNUW,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:30:57,2017-04-01 08:31:21,0,174.52.110.252,6,23,0,2017-04-08 08:31:22,R_wYTtSm5IhBkMRBD,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:33:16,2017-04-01 08:37:27,0,76.27.40.177,41,250,0,2017-04-08 08:37:42,R_2RQi4VNzRXqBEap,,,,,,,anonymous,12,,5,4,5,6,6,4,4,7,7,4,6,6,4,5,6,7,7,6,4,4,5,6,6,5,6,5,6,4,5,7,6,4,4,7,7,1,5,3,2,5,4,4,5,5,4,5,5,2,2,2,5,2,4,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:38:17,2017-04-01 08:38:30,0,71.199.11.5,6,12,0,2017-04-08 08:39:01,R_1oefbfmPoDVa5Z9,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:39:59,2017-04-01 08:44:41,0,66.87.126.53,41,282,0,2017-04-08 08:44:43,R_1M50wbrFklBfaEa,,,,,,,anonymous,8,,,,4,5,6,3,4,7,4,4,2,2,4,5,4,5,6,5,6,6,7,6,5,7,7,5,7,7,7,7,5,4,4,7,3,4,3,5,3,3,4,3,3,4,4,4,4,3,3,2,2,3,2,4,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:47:06,2017-04-01 08:48:18,0,24.114.52.238,12,72,0,2017-04-08 08:48:24,R_3iC0Rr76WmbCQ8u,,,,,,,anonymous,8,,1,1,3,5,6,4,2,4,5,5,2,3,5,3,5,6,6,7,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:48:23,2017-04-01 08:54:19,0,107.188.128.109,24,356,0,2017-04-08 08:54:29,R_1fcRBix4UTU1WzQ,,,,,,,anonymous,12,,4,4,4,6,6,4,4,5,5,4,4,5,4,4,4,5,4,5,4,5,4,4,5,5,4,5,4,4,4,7,6,5,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 08:59:55,2017-04-01 09:00:31,0,113.210.107.134,6,35,0,2017-04-08 09:00:35,R_VL3FIfdl3ZmbMZz,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:01:03,2017-04-01 09:01:27,0,45.56.45.137,6,24,0,2017-04-08 09:01:31,R_1l0JYdtgxNJVXk0,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:06:30,2017-04-01 09:06:47,0,66.87.126.174,6,16,0,2017-04-08 09:06:50,R_1IKkRsXWtyuQykP,,,,,,,anonymous,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:08:54,2017-04-01 09:09:12,0,50.160.38.199,6,17,0,2017-04-08 09:09:21,R_3gMX1lkHhRxa0Nu,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:16:28,2017-04-01 09:18:06,0,107.77.230.64,12,97,0,2017-04-08 09:18:17,R_tYvJyBRGXCUZez7,,,,,,,anonymous,10,,3,5,2,5,6,5,5,6,6,6,5,6,5,6,6,6,5,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:20:11,2017-04-01 09:20:58,0,193.1.112.123,6,47,0,2017-04-08 09:21:18,R_3nw5iT4x5nCEmrr,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:27:08,2017-04-01 09:27:27,0,199.192.96.27,6,19,0,2017-04-08 09:27:37,R_2B8TqkXFtTStoiy,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:29:16,2017-04-01 09:30:56,0,70.197.13.26,12,99,0,2017-04-08 09:31:14,R_3qajCXu1YQp1CSr,,,,,,,anonymous,12,,5,5,5,5,7,3,5,4,6,4,5,5,5,6,5,4,4,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:33:53,2017-04-01 09:38:01,0,68.104.124.83,82,247,0,2017-04-08 09:38:10,R_7QjEJK51yp4AlZT,,,,,,,anonymous,12,,4,4,4,4,6,4,4,7,6,4,6,6,4,6,6,4,4,6,5,5,5,5,6,6,6,6,6,6,5,7,5,6,4,5,5,6,4,4,3,4,4,4,3,3,3,5,4,3,4,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,
2017-04-01 09:35:20,2017-04-01 09:40:18,0,70.189.197.206,35,297,0,2017-04-08 09:40:24,R_PIMMuHxXwK7kiD7,,,,,,,anonymous,8,,2,2,2,5,6,4,5,7,6,6,6,5,4,4,6,5,6,7,5,7,7,5,5,6,7,5,5,3,6,7,6,4,5,7,6,6,4,4,3,4,4,4,4,4,4,5,4,3,4,2,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:39:56,2017-04-01 09:40:20,0,45.56.62.248,6,24,0,2017-04-08 09:40:25,R_3KMWu2KZC3F2UUq,,,,,,,anonymous,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:40:11,2017-04-01 09:40:32,0,94.175.27.52,6,21,0,2017-04-08 09:40:37,R_2uvNlOsQCEgbMUG,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:43:58,2017-04-01 09:44:28,0,70.189.197.119,6,29,0,2017-04-08 09:44:34,R_3h0wE1hZKvOlLVS,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:54:16,2017-04-01 09:54:36,0,107.188.159.154,6,20,0,2017-04-08 09:54:50,R_VOwJ5j4fWAfPMUF,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:55:02,2017-04-01 09:55:23,0,107.77.230.36,6,20,0,2017-04-08 09:56:06,R_yx3FOgZ6CSMn25b,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 09:56:23,2017-04-01 09:56:55,0,174.208.7.182,6,31,0,2017-04-08 09:57:11,R_6GzbOhX9SMC3aVj,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 10:07:43,2017-04-01 10:07:58,0,162.248.128.245,6,14,0,2017-04-08 10:08:06,R_3CIZ3NTj4GDTlsP,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 10:19:06,2017-04-01 10:19:59,0,45.56.0.186,6,53,0,2017-04-08 10:20:33,R_2bTxmL6Ear5p8Q0,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 10:26:59,2017-04-01 10:27:16,0,50.160.122.186,6,16,0,2017-04-08 10:27:17,R_1dDZyuImNa0Rtqe,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 10:40:45,2017-04-01 10:42:05,0,68.229.24.58,6,79,0,2017-04-08 10:42:06,R_1mmEuVZ6quqVJHl,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 10:43:32,2017-04-01 10:43:53,0,174.74.32.230,6,21,0,2017-04-08 10:44:09,R_28BNwDF12cWde0K,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 10:45:57,2017-04-01 10:46:10,0,71.199.2.129,6,12,0,2017-04-08 10:46:11,R_3oHZh3s8ZsFyZZj,,,,,,,anonymous,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 10:58:20,2017-04-01 11:03:34,0,109.66.117.98,35,314,0,2017-04-08 11:03:37,R_3NX6mrKlxYpvyAL,,,,,,,anonymous,3,,2,2,2,2,5,2,6,6,4,4,5,5,1,2,3,5,4,5,5,6,6,5,5,6,5,5,5,5,5,6,4,4,4,4,5,3,3,3,4,5,4,4,4,4,4,5,5,1,3,1,3,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 11:11:26,2017-04-01 11:12:35,0,45.56.2.183,6,68,0,2017-04-08 11:12:55,R_qVqW2XHtRGdbnFf,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 11:17:36,2017-04-01 11:18:35,0,128.187.112.13,6,58,0,2017-04-08 11:18:36,R_1hG8NBYfudNzSD8,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 11:18:44,2017-04-01 11:19:09,0,45.56.53.20,6,25,0,2017-04-08 11:19:18,R_r2OKzoSPP84Nys9,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 11:41:49,2017-04-01 11:42:04,0,50.160.91.201,6,14,0,2017-04-08 11:42:06,R_2AYhXzQE5Bz5grM,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 11:52:36,2017-04-01 11:52:51,0,173.46.76.168,6,15,0,2017-04-08 11:52:53,R_1OIHuL6oRJmIVms,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 11:56:42,2017-04-01 11:56:51,0,70.180.228.191,6,9,0,2017-04-08 11:56:55,R_uh7qADyWtr1XQ1H,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 12:00:32,2017-04-01 12:00:46,0,24.98.67.200,6,13,0,2017-04-08 12:01:10,R_8nOM0gEltpVRTc5,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 12:02:05,2017-04-01 12:02:33,0,107.188.129.157,6,28,0,2017-04-08 12:02:41,R_1kYPB2YLOeO8XhB,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 12:11:18,2017-04-01 12:12:11,0,24.24.158.253,6,52,0,2017-04-08 12:12:19,R_1F5MlNXYHyzygS9,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 12:12:12,2017-04-01 12:12:29,0,45.56.5.65,6,17,0,2017-04-08 12:13:06,R_24NPtyuptKtxtN4,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 12:21:53,2017-04-01 12:22:14,0,107.188.145.32,6,21,0,2017-04-08 12:22:17,R_3KNcw0wNrvFXEaJ,,,,,,,anonymous,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
